
Training Epochs:   0%|                                                       | 0/20 [00:00<?, ?it/s]
Dataset MNIST loaded with 50000 Train samples, 10000 Validation samples, 10000 Test samples.
Model instantiated: MLP
Number of parameters: 251658
MLP(
  (mlp): Sequential(
    (0): Linear(in_features=784, out_features=256, bias=True)
    (1): ReLU()
    (2): Linear(in_features=256, out_features=128, bias=True)
    (3): ReLU()
    (4): Linear(in_features=128, out_features=128, bias=True)
    (5): ReLU()
  )
  (fc): Sequential(
    (0): Dropout(p=0.5, inplace=False)
    (1): Linear(in_features=128, out_features=10, bias=True)
  )
)
Optimizer: Adam
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
)
Loss: CrossEntropyLoss()
Device: cuda
Starting training...
Epoch 5/20 | Train Loss = 0.1795; Train Accuracy = 95.78%
Epoch 5/20 | Train Loss = 0.1495; Train Accuracy = 95.16%
Epoch 5/20 | Train Loss = 0.1709; Train Accuracy = 95.31%
Epoch 5/20 | Train Loss = 0.1851; Train Accuracy = 93.91%
Epoch 5/20 | Train Loss = 0.1407; Train Accuracy = 95.31%
Epoch 5/20 | Train Loss = 0.1682; Train Accuracy = 95.31%
Epoch 5/20 | Train Loss = 0.1882; Train Accuracy = 95.00%
Epoch 5/20 | Train Loss = 0.1684; Train Accuracy = 95.62%
Epoch 5/20 | Train Loss = 0.1705; Train Accuracy = 95.47%
Epoch 5/20 | Train Loss = 0.1676; Train Accuracy = 95.00%
Epoch 5/20 | Train Loss = 0.1335; Train Accuracy = 96.72%
Epoch 5/20 | Train Loss = 0.1481; Train Accuracy = 95.31%
Epoch 5/20 | Train Loss = 0.1388; Train Accuracy = 95.94%
Epoch 5/20 | Train Loss = 0.1761; Train Accuracy = 94.69%
Epoch 5/20 | Train Loss = 0.1499; Train Accuracy = 95.94%
Epoch 5/20 | Train Loss = 0.1533; Train Accuracy = 95.78%
Epoch 5/20 | Train Loss = 0.1581; Train Accuracy = 95.00%
Epoch 5/20 | Train Loss = 0.1549; Train Accuracy = 94.69%
Epoch 5/20 | Train Loss = 0.1860; Train Accuracy = 94.53%
Epoch 5/20 | Train Loss = 0.1644; Train Accuracy = 95.62%
Epoch 5/20 | Train Loss = 0.1960; Train Accuracy = 95.16%
Epoch 5/20 | Train Loss = 0.1739; Train Accuracy = 94.84%
Epoch 5/20 | Train Loss = 0.1313; Train Accuracy = 96.41%
Epoch 5/20 | Train Loss = 0.1192; Train Accuracy = 96.09%
Epoch 5/20 | Train Loss = 0.1930; Train Accuracy = 94.22%
Epoch 5/20 | Train Loss = 0.1690; Train Accuracy = 95.47%
Epoch 5/20 | Train Loss = 0.1793; Train Accuracy = 94.84%
Epoch 5/20 | Train Loss = 0.1435; Train Accuracy = 95.78%
Epoch 5/20 | Train Loss = 0.1574; Train Accuracy = 95.62%
Epoch 5/20 | Train Loss = 0.1691; Train Accuracy = 96.56%
Epoch 5/20 | Train Loss = 0.1428; Train Accuracy = 94.38%
Epoch 5/20 | Train Loss = 0.1615; Train Accuracy = 94.38%
Epoch 5/20 | Train Loss = 0.1643; Train Accuracy = 94.53%
Epoch 5/20 | Train Loss = 0.1479; Train Accuracy = 96.09%
Epoch 5/20 | Train Loss = 0.1573; Train Accuracy = 95.00%
Epoch 5/20 | Train Loss = 0.1299; Train Accuracy = 95.94%
Epoch 5/20 | Train Loss = 0.2199; Train Accuracy = 92.19%
Epoch 5/20 | Train Loss = 0.1574; Train Accuracy = 95.94%
Epoch 5/20 | Train Loss = 0.1863; Train Accuracy = 93.59%
Epoch 5/20 | Train Loss = 0.1744; Train Accuracy = 94.22%
Epoch 5/20 | Train Loss = 0.1614; Train Accuracy = 95.00%
Epoch 5/20 | Train Loss = 0.1516; Train Accuracy = 95.62%
Epoch 5/20 | Train Loss = 0.1544; Train Accuracy = 95.31%
Epoch 5/20 | Train Loss = 0.1959; Train Accuracy = 93.91%
Epoch 5/20 | Train Loss = 0.1881; Train Accuracy = 93.59%
Epoch 5/20 | Train Loss = 0.1649; Train Accuracy = 95.16%
Epoch 5/20 | Train Loss = 0.1623; Train Accuracy = 95.62%
Epoch 5/20 | Train Loss = 0.1698; Train Accuracy = 94.84%
Epoch 5/20 | Train Loss = 0.2065; Train Accuracy = 95.16%
Epoch 5/20 | Train Loss = 0.1625; Train Accuracy = 95.16%
Epoch 5/20 | Train Loss = 0.1506; Train Accuracy = 96.25%
Epoch 5/20 | Train Loss = 0.1647; Train Accuracy = 95.00%
Epoch 5/20 | Train Loss = 0.1540; Train Accuracy = 95.16%
Epoch 5/20 | Train Loss = 0.2099; Train Accuracy = 94.38%
Epoch 5/20 | Train Loss = 0.1885; Train Accuracy = 94.69%
Epoch 5/20 | Train Loss = 0.1313; Train Accuracy = 96.25%
Epoch 5/20 | Train Loss = 0.1269; Train Accuracy = 96.09%
Epoch 5/20 | Train Loss = 0.1349; Train Accuracy = 96.41%
Epoch 5/20 | Train Loss = 0.1517; Train Accuracy = 95.78%
Epoch 5/20 | Train Loss = 0.1514; Train Accuracy = 95.62%
Epoch 5/20 | Train Loss = 0.1847; Train Accuracy = 94.53%
Epoch 5/20 | Train Loss = 0.1353; Train Accuracy = 96.25%
Epoch 5/20 | Train Loss = 0.1406; Train Accuracy = 95.94%
Epoch 5/20 | Train Loss = 0.1421; Train Accuracy = 95.94%
Epoch 5/20 | Train Loss = 0.1539; Train Accuracy = 95.47%
Epoch 5/20 | Train Loss = 0.1605; Train Accuracy = 95.47%

Training Epochs:  25%|███████████▊                                   | 5/20 [03:23<09:50, 39.37s/it]
End of epoch 5 | Validation Loss: 0.1247; Validation Accuracy: 96.37%
Epoch 6/20 | Train Loss = 0.1245; Train Accuracy = 95.94%
Epoch 6/20 | Train Loss = 0.1465; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.1126; Train Accuracy = 96.41%
Epoch 6/20 | Train Loss = 0.1600; Train Accuracy = 95.00%
Epoch 6/20 | Train Loss = 0.1366; Train Accuracy = 96.56%
Epoch 6/20 | Train Loss = 0.1853; Train Accuracy = 94.84%
Epoch 6/20 | Train Loss = 0.1214; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.1467; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.1240; Train Accuracy = 96.72%
Epoch 6/20 | Train Loss = 0.1753; Train Accuracy = 94.69%
Epoch 6/20 | Train Loss = 0.1658; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.1392; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.2011; Train Accuracy = 94.06%
Epoch 6/20 | Train Loss = 0.1429; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.1353; Train Accuracy = 95.16%
Epoch 6/20 | Train Loss = 0.1380; Train Accuracy = 96.41%
Epoch 6/20 | Train Loss = 0.1330; Train Accuracy = 95.94%
Epoch 6/20 | Train Loss = 0.1768; Train Accuracy = 94.22%
Epoch 6/20 | Train Loss = 0.1386; Train Accuracy = 96.41%
Epoch 6/20 | Train Loss = 0.1410; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1380; Train Accuracy = 96.25%
Epoch 6/20 | Train Loss = 0.1177; Train Accuracy = 95.47%
Epoch 6/20 | Train Loss = 0.1661; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.1097; Train Accuracy = 97.19%
Epoch 6/20 | Train Loss = 0.1502; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.1081; Train Accuracy = 96.41%
Epoch 6/20 | Train Loss = 0.1394; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1374; Train Accuracy = 96.56%
Epoch 6/20 | Train Loss = 0.1428; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.1502; Train Accuracy = 95.47%
Epoch 6/20 | Train Loss = 0.1219; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1563; Train Accuracy = 95.94%
Epoch 6/20 | Train Loss = 0.1629; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.1452; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.1695; Train Accuracy = 94.69%
Epoch 6/20 | Train Loss = 0.1094; Train Accuracy = 96.88%
Epoch 6/20 | Train Loss = 0.1555; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.1627; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.1126; Train Accuracy = 96.56%
Epoch 6/20 | Train Loss = 0.1778; Train Accuracy = 95.47%
Epoch 6/20 | Train Loss = 0.1259; Train Accuracy = 96.41%
Epoch 6/20 | Train Loss = 0.1499; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1591; Train Accuracy = 94.84%
Epoch 6/20 | Train Loss = 0.1207; Train Accuracy = 96.56%
Epoch 6/20 | Train Loss = 0.1648; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1439; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1633; Train Accuracy = 95.47%
Epoch 6/20 | Train Loss = 0.1778; Train Accuracy = 94.84%
Epoch 6/20 | Train Loss = 0.1635; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.1563; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.1104; Train Accuracy = 96.88%
Epoch 6/20 | Train Loss = 0.1687; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.1320; Train Accuracy = 95.94%
Epoch 6/20 | Train Loss = 0.1627; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.1662; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.1558; Train Accuracy = 95.94%
Epoch 6/20 | Train Loss = 0.1329; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1095; Train Accuracy = 96.72%
Epoch 6/20 | Train Loss = 0.1477; Train Accuracy = 96.25%
Epoch 6/20 | Train Loss = 0.1435; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.1367; Train Accuracy = 96.56%
Epoch 6/20 | Train Loss = 0.1402; Train Accuracy = 95.62%
Epoch 6/20 | Train Loss = 0.0859; Train Accuracy = 97.34%
Epoch 6/20 | Train Loss = 0.1530; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.1275; Train Accuracy = 96.25%
Epoch 6/20 | Train Loss = 0.1411; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1452; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.1423; Train Accuracy = 95.31%
Epoch 6/20 | Train Loss = 0.0921; Train Accuracy = 97.66%
Epoch 6/20 | Train Loss = 0.1103; Train Accuracy = 96.41%
Epoch 6/20 | Train Loss = 0.1152; Train Accuracy = 96.25%
Epoch 6/20 | Train Loss = 0.0941; Train Accuracy = 97.19%
Epoch 6/20 | Train Loss = 0.1641; Train Accuracy = 95.94%
Epoch 6/20 | Train Loss = 0.1722; Train Accuracy = 94.84%
Epoch 6/20 | Train Loss = 0.1332; Train Accuracy = 96.56%
Epoch 6/20 | Train Loss = 0.1311; Train Accuracy = 96.09%
Epoch 6/20 | Train Loss = 0.1326; Train Accuracy = 95.78%
Epoch 6/20 | Train Loss = 0.1054; Train Accuracy = 96.72%

Training Epochs:  30%|██████████████                                 | 6/20 [04:11<09:52, 42.30s/it]
Epoch 7/20 | Train Loss = 0.1617; Train Accuracy = 95.62%
Epoch 7/20 | Train Loss = 0.1296; Train Accuracy = 96.88%
Epoch 7/20 | Train Loss = 0.0992; Train Accuracy = 97.19%
Epoch 7/20 | Train Loss = 0.1613; Train Accuracy = 95.62%
Epoch 7/20 | Train Loss = 0.1418; Train Accuracy = 96.25%
Epoch 7/20 | Train Loss = 0.1128; Train Accuracy = 97.03%
Epoch 7/20 | Train Loss = 0.1049; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.1115; Train Accuracy = 97.34%
Epoch 7/20 | Train Loss = 0.1373; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.0986; Train Accuracy = 97.34%
Epoch 7/20 | Train Loss = 0.1250; Train Accuracy = 96.41%
Epoch 7/20 | Train Loss = 0.1152; Train Accuracy = 96.56%
Epoch 7/20 | Train Loss = 0.1609; Train Accuracy = 95.00%
Epoch 7/20 | Train Loss = 0.0953; Train Accuracy = 96.56%
Epoch 7/20 | Train Loss = 0.1110; Train Accuracy = 96.88%
Epoch 7/20 | Train Loss = 0.1230; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.1222; Train Accuracy = 95.94%
Epoch 7/20 | Train Loss = 0.0952; Train Accuracy = 97.03%
Epoch 7/20 | Train Loss = 0.1541; Train Accuracy = 95.94%
Epoch 7/20 | Train Loss = 0.1487; Train Accuracy = 94.84%
Epoch 7/20 | Train Loss = 0.1243; Train Accuracy = 96.25%
Epoch 7/20 | Train Loss = 0.0818; Train Accuracy = 98.12%
Epoch 7/20 | Train Loss = 0.1071; Train Accuracy = 96.88%
Epoch 7/20 | Train Loss = 0.1318; Train Accuracy = 95.94%
Epoch 7/20 | Train Loss = 0.1345; Train Accuracy = 96.56%
Epoch 7/20 | Train Loss = 0.1624; Train Accuracy = 94.38%
Epoch 7/20 | Train Loss = 0.1268; Train Accuracy = 96.25%
Epoch 7/20 | Train Loss = 0.1275; Train Accuracy = 96.09%
Epoch 7/20 | Train Loss = 0.1167; Train Accuracy = 95.94%
Epoch 7/20 | Train Loss = 0.1293; Train Accuracy = 95.62%
Epoch 7/20 | Train Loss = 0.1343; Train Accuracy = 96.25%
Epoch 7/20 | Train Loss = 0.1048; Train Accuracy = 96.41%
Epoch 7/20 | Train Loss = 0.1050; Train Accuracy = 96.88%
Epoch 7/20 | Train Loss = 0.1502; Train Accuracy = 96.09%
Epoch 7/20 | Train Loss = 0.1209; Train Accuracy = 96.56%
Epoch 7/20 | Train Loss = 0.1061; Train Accuracy = 96.56%
Epoch 7/20 | Train Loss = 0.1182; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.0894; Train Accuracy = 97.81%
Epoch 7/20 | Train Loss = 0.1000; Train Accuracy = 97.19%
Epoch 7/20 | Train Loss = 0.1154; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.1326; Train Accuracy = 96.09%
Epoch 7/20 | Train Loss = 0.1505; Train Accuracy = 95.47%
Epoch 7/20 | Train Loss = 0.1015; Train Accuracy = 96.88%
Epoch 7/20 | Train Loss = 0.1252; Train Accuracy = 96.25%
Epoch 7/20 | Train Loss = 0.1048; Train Accuracy = 97.03%
Epoch 7/20 | Train Loss = 0.0837; Train Accuracy = 98.28%
Epoch 7/20 | Train Loss = 0.0847; Train Accuracy = 97.66%
Epoch 7/20 | Train Loss = 0.1147; Train Accuracy = 96.56%
Epoch 7/20 | Train Loss = 0.1280; Train Accuracy = 96.09%
Epoch 7/20 | Train Loss = 0.1217; Train Accuracy = 96.88%
Epoch 7/20 | Train Loss = 0.1426; Train Accuracy = 95.94%
Epoch 7/20 | Train Loss = 0.0817; Train Accuracy = 97.66%
Epoch 7/20 | Train Loss = 0.1157; Train Accuracy = 96.41%
Epoch 7/20 | Train Loss = 0.1106; Train Accuracy = 96.25%
Epoch 7/20 | Train Loss = 0.1586; Train Accuracy = 95.62%
Epoch 7/20 | Train Loss = 0.1098; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.1048; Train Accuracy = 96.41%
Epoch 7/20 | Train Loss = 0.1159; Train Accuracy = 97.19%
Epoch 7/20 | Train Loss = 0.1338; Train Accuracy = 95.94%
Epoch 7/20 | Train Loss = 0.1233; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.1869; Train Accuracy = 94.84%
Epoch 7/20 | Train Loss = 0.1595; Train Accuracy = 95.78%
Epoch 7/20 | Train Loss = 0.0873; Train Accuracy = 97.66%
Epoch 7/20 | Train Loss = 0.1768; Train Accuracy = 94.22%
Epoch 7/20 | Train Loss = 0.1207; Train Accuracy = 95.78%
Epoch 7/20 | Train Loss = 0.1194; Train Accuracy = 96.88%
Epoch 7/20 | Train Loss = 0.1109; Train Accuracy = 97.03%
Epoch 7/20 | Train Loss = 0.1075; Train Accuracy = 98.12%
Epoch 7/20 | Train Loss = 0.1129; Train Accuracy = 96.56%
Epoch 7/20 | Train Loss = 0.1305; Train Accuracy = 96.09%
Epoch 7/20 | Train Loss = 0.1247; Train Accuracy = 96.09%
Epoch 7/20 | Train Loss = 0.1345; Train Accuracy = 96.09%
Epoch 7/20 | Train Loss = 0.0983; Train Accuracy = 97.66%
Epoch 7/20 | Train Loss = 0.1444; Train Accuracy = 95.62%
Epoch 7/20 | Train Loss = 0.1101; Train Accuracy = 96.72%
Epoch 7/20 | Train Loss = 0.0993; Train Accuracy = 97.34%
Epoch 7/20 | Train Loss = 0.1004; Train Accuracy = 97.34%

Training Epochs:  35%|████████████████▍                              | 7/20 [04:48<08:47, 40.60s/it]
End of epoch 7 | Validation Loss: 0.0986; Validation Accuracy: 96.89%
Epoch 8/20 | Train Loss = 0.1402; Train Accuracy = 96.09%
Epoch 8/20 | Train Loss = 0.0712; Train Accuracy = 98.12%
Epoch 8/20 | Train Loss = 0.0889; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.0930; Train Accuracy = 97.97%
Epoch 8/20 | Train Loss = 0.1154; Train Accuracy = 96.25%
Epoch 8/20 | Train Loss = 0.0875; Train Accuracy = 97.81%
Epoch 8/20 | Train Loss = 0.1135; Train Accuracy = 96.09%
Epoch 8/20 | Train Loss = 0.1200; Train Accuracy = 95.94%
Epoch 8/20 | Train Loss = 0.0749; Train Accuracy = 97.50%
Epoch 8/20 | Train Loss = 0.0868; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.1024; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.1170; Train Accuracy = 96.41%
Epoch 8/20 | Train Loss = 0.0870; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.1366; Train Accuracy = 96.56%
Epoch 8/20 | Train Loss = 0.0763; Train Accuracy = 97.97%
Epoch 8/20 | Train Loss = 0.1038; Train Accuracy = 97.50%
Epoch 8/20 | Train Loss = 0.0765; Train Accuracy = 97.81%
Epoch 8/20 | Train Loss = 0.0884; Train Accuracy = 97.50%
Epoch 8/20 | Train Loss = 0.0999; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.0804; Train Accuracy = 98.28%
Epoch 8/20 | Train Loss = 0.0945; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.0864; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.1464; Train Accuracy = 95.78%
Epoch 8/20 | Train Loss = 0.0812; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.1146; Train Accuracy = 96.09%
Epoch 8/20 | Train Loss = 0.1289; Train Accuracy = 96.72%
Epoch 8/20 | Train Loss = 0.0977; Train Accuracy = 97.34%
Epoch 8/20 | Train Loss = 0.0718; Train Accuracy = 98.12%
Epoch 8/20 | Train Loss = 0.0835; Train Accuracy = 98.12%
Epoch 8/20 | Train Loss = 0.1294; Train Accuracy = 95.00%
Epoch 8/20 | Train Loss = 0.1445; Train Accuracy = 95.78%
Epoch 8/20 | Train Loss = 0.0800; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.1096; Train Accuracy = 96.41%
Epoch 8/20 | Train Loss = 0.1149; Train Accuracy = 96.41%
Epoch 8/20 | Train Loss = 0.0820; Train Accuracy = 97.97%
Epoch 8/20 | Train Loss = 0.0927; Train Accuracy = 97.97%
Epoch 8/20 | Train Loss = 0.0923; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.0992; Train Accuracy = 97.34%
Epoch 8/20 | Train Loss = 0.1080; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.1042; Train Accuracy = 97.03%
Epoch 8/20 | Train Loss = 0.1054; Train Accuracy = 97.34%
Epoch 8/20 | Train Loss = 0.1045; Train Accuracy = 97.03%
Epoch 8/20 | Train Loss = 0.0821; Train Accuracy = 97.81%
Epoch 8/20 | Train Loss = 0.1007; Train Accuracy = 96.41%
Epoch 8/20 | Train Loss = 0.0998; Train Accuracy = 96.88%
Epoch 8/20 | Train Loss = 0.1178; Train Accuracy = 96.56%
Epoch 8/20 | Train Loss = 0.0868; Train Accuracy = 97.50%
Epoch 8/20 | Train Loss = 0.0823; Train Accuracy = 97.03%
Epoch 8/20 | Train Loss = 0.1029; Train Accuracy = 97.66%
Epoch 8/20 | Train Loss = 0.1359; Train Accuracy = 96.25%
Epoch 8/20 | Train Loss = 0.1623; Train Accuracy = 95.31%
Epoch 8/20 | Train Loss = 0.0990; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.1410; Train Accuracy = 96.09%
Epoch 8/20 | Train Loss = 0.1115; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.1136; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.1048; Train Accuracy = 96.88%
Epoch 8/20 | Train Loss = 0.1287; Train Accuracy = 95.94%
Epoch 8/20 | Train Loss = 0.1280; Train Accuracy = 96.41%
Epoch 8/20 | Train Loss = 0.1032; Train Accuracy = 96.88%
Epoch 8/20 | Train Loss = 0.1261; Train Accuracy = 96.25%
Epoch 8/20 | Train Loss = 0.1104; Train Accuracy = 96.88%
Epoch 8/20 | Train Loss = 0.1306; Train Accuracy = 96.72%
Epoch 8/20 | Train Loss = 0.1255; Train Accuracy = 95.78%
Epoch 8/20 | Train Loss = 0.1190; Train Accuracy = 97.03%
Epoch 8/20 | Train Loss = 0.1256; Train Accuracy = 96.88%
Epoch 8/20 | Train Loss = 0.1083; Train Accuracy = 97.34%
Epoch 8/20 | Train Loss = 0.1238; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.1054; Train Accuracy = 96.09%
Epoch 8/20 | Train Loss = 0.1027; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.1029; Train Accuracy = 96.56%
Epoch 8/20 | Train Loss = 0.0999; Train Accuracy = 97.50%
Epoch 8/20 | Train Loss = 0.1266; Train Accuracy = 96.56%
Epoch 8/20 | Train Loss = 0.0886; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.0836; Train Accuracy = 97.97%
Epoch 8/20 | Train Loss = 0.1104; Train Accuracy = 97.03%
Epoch 8/20 | Train Loss = 0.1236; Train Accuracy = 96.09%
Epoch 8/20 | Train Loss = 0.1248; Train Accuracy = 97.19%
Epoch 8/20 | Train Loss = 0.0625; Train Accuracy = 98.59%

Training Epochs:  40%|██████████████████▊                            | 8/20 [05:25<07:53, 39.44s/it]
Epoch 9/20 | Train Loss = 0.0711; Train Accuracy = 98.59%
Epoch 9/20 | Train Loss = 0.0973; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.0981; Train Accuracy = 98.12%
Epoch 9/20 | Train Loss = 0.1037; Train Accuracy = 97.19%
Epoch 9/20 | Train Loss = 0.1299; Train Accuracy = 95.94%
Epoch 9/20 | Train Loss = 0.1134; Train Accuracy = 96.56%
Epoch 9/20 | Train Loss = 0.0776; Train Accuracy = 97.66%
Epoch 9/20 | Train Loss = 0.0911; Train Accuracy = 97.34%
Epoch 9/20 | Train Loss = 0.1025; Train Accuracy = 96.41%
Epoch 9/20 | Train Loss = 0.1284; Train Accuracy = 95.94%
Epoch 9/20 | Train Loss = 0.0947; Train Accuracy = 97.34%
Epoch 9/20 | Train Loss = 0.0822; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.0673; Train Accuracy = 98.59%
Epoch 9/20 | Train Loss = 0.1199; Train Accuracy = 96.56%
Epoch 9/20 | Train Loss = 0.0882; Train Accuracy = 96.88%
Epoch 9/20 | Train Loss = 0.1365; Train Accuracy = 96.25%
Epoch 9/20 | Train Loss = 0.0894; Train Accuracy = 97.66%
Epoch 9/20 | Train Loss = 0.1075; Train Accuracy = 96.88%
Epoch 9/20 | Train Loss = 0.0832; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.1029; Train Accuracy = 96.88%
Epoch 9/20 | Train Loss = 0.1178; Train Accuracy = 96.56%
Epoch 9/20 | Train Loss = 0.0762; Train Accuracy = 97.97%
Epoch 9/20 | Train Loss = 0.0986; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.0888; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.0748; Train Accuracy = 97.97%
Epoch 9/20 | Train Loss = 0.0864; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.0865; Train Accuracy = 96.56%
Epoch 9/20 | Train Loss = 0.0887; Train Accuracy = 96.88%
Epoch 9/20 | Train Loss = 0.1023; Train Accuracy = 96.56%
Epoch 9/20 | Train Loss = 0.0813; Train Accuracy = 97.81%
Epoch 9/20 | Train Loss = 0.0829; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.0641; Train Accuracy = 98.12%
Epoch 9/20 | Train Loss = 0.0844; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.0608; Train Accuracy = 97.97%
Epoch 9/20 | Train Loss = 0.0665; Train Accuracy = 97.97%
Epoch 9/20 | Train Loss = 0.0699; Train Accuracy = 97.81%
Epoch 9/20 | Train Loss = 0.0747; Train Accuracy = 97.66%
Epoch 9/20 | Train Loss = 0.0743; Train Accuracy = 97.81%
Epoch 9/20 | Train Loss = 0.1256; Train Accuracy = 96.41%
Epoch 9/20 | Train Loss = 0.0931; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.1049; Train Accuracy = 97.19%
Epoch 9/20 | Train Loss = 0.1080; Train Accuracy = 96.56%
Epoch 9/20 | Train Loss = 0.0926; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.0879; Train Accuracy = 97.19%
Epoch 9/20 | Train Loss = 0.0901; Train Accuracy = 96.72%
Epoch 9/20 | Train Loss = 0.0963; Train Accuracy = 97.19%
Epoch 9/20 | Train Loss = 0.1245; Train Accuracy = 96.72%
Epoch 9/20 | Train Loss = 0.1097; Train Accuracy = 97.34%
Epoch 9/20 | Train Loss = 0.1163; Train Accuracy = 96.88%
Epoch 9/20 | Train Loss = 0.0830; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.0844; Train Accuracy = 97.19%
Epoch 9/20 | Train Loss = 0.0658; Train Accuracy = 98.12%
Epoch 9/20 | Train Loss = 0.1217; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.1028; Train Accuracy = 97.50%
Epoch 9/20 | Train Loss = 0.1444; Train Accuracy = 96.41%
Epoch 9/20 | Train Loss = 0.0739; Train Accuracy = 97.81%
Epoch 9/20 | Train Loss = 0.0972; Train Accuracy = 97.81%
Epoch 9/20 | Train Loss = 0.1209; Train Accuracy = 96.72%
Epoch 9/20 | Train Loss = 0.0931; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.0783; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.0998; Train Accuracy = 97.34%
Epoch 9/20 | Train Loss = 0.0977; Train Accuracy = 97.03%
Epoch 9/20 | Train Loss = 0.0852; Train Accuracy = 97.34%
Epoch 9/20 | Train Loss = 0.0817; Train Accuracy = 97.66%
Epoch 9/20 | Train Loss = 0.1280; Train Accuracy = 96.25%
Epoch 9/20 | Train Loss = 0.0721; Train Accuracy = 97.97%
Epoch 9/20 | Train Loss = 0.0726; Train Accuracy = 97.97%
Epoch 9/20 | Train Loss = 0.1151; Train Accuracy = 96.56%
Epoch 9/20 | Train Loss = 0.0673; Train Accuracy = 97.81%
Epoch 9/20 | Train Loss = 0.1103; Train Accuracy = 97.03%
